OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
6821,01650,14816.000000003725000,13719616.000006899000000,-74.887082217045062,37.307192796910485,13.719616000006900
6822,01650,14815.999999992549000,13719615.999986202000000,-74.845224978085525,37.308166867259160,13.719615999986202
6823,01650,14816.000000003725000,13719616.000006899000000,-74.803366632418786,37.309125782532362,13.719616000006900
6824,01650,14151.451953895494000,12910435.273323160000000,-74.762638274015515,37.310738090047010,12.910435273323159
6825,01660,4691.239297207548600,809180.726649244080000,-74.743459463435670,37.299407194244630,0.809180726649244
6826,01650,4847.899715371043400,828600.030646258380000,-74.737635918814775,37.321633001791540,0.828600030646258
6827,01660,14130.103437680365000,12891015.969353743000000,-74.718490286993543,37.310314835908386,12.891015969353743
6828,01660,14815.999999996275000,13719615.999993101000000,-74.677785128294232,37.311911592246609,13.719615999993101
6829,01660,14815.999999992549000,13719615.999986202000000,-74.635922528930891,37.312809881610157,13.719615999986202
6830,01660,14816.000000003725000,13719616.000006899000000,-74.594058909439667,37.313693013139137,13.719616000006900
6831,01660,14759.773647671349000,13714915.824915987000000,-74.552201543450380,37.314566474169013,13.714915824915986
6832,01670,334.375244075215730,4700.175070215136700,-74.531059973069404,37.298666386237976,0.004700175070215
6833,01660,9005.951383203671900,3026573.986769824300000,-74.525351807046562,37.320508947762136,3.026573986769825
6834,01670,13237.788933423060000,10327361.318632841000000,-74.506617251691324,37.314331641361747,10.327361318632841
6835,01680,4025.173430200904900,365680.694604234360000,-74.490797576004837,37.303825903368441,0.365680694604234
6836,01670,4555.580964337022100,466658.466398092570000,-74.487823284519649,37.327030911834669,0.466658466398093
6837,01680,10705.980309684604000,6121657.700389413200000,-74.478131286408882,37.317728697959105,6.121657700389413
6838,03330,2748.744820002704300,321758.612176187050000,-75.918881045007836,37.296406042785726,0.321758612176187
6839,03330,9042.881875925371800,3382540.148791459900000,-75.901960996887212,37.320311661432314,3.382540148791460
6840,03330,14785.065378302124000,10526670.736378128000000,-75.847458588516901,37.311678599399578,10.526670736378128
6841,03330,19590.172407792714000,11112533.154810799000000,-75.810166889906270,37.313203335876324,11.112533154810800
6842,03330,23824.498900319832000,9783734.858615005400000,-75.768144259193022,37.316205444698184,9.783734858615006
6843,03330,14253.553956362546000,13231011.562197585000000,-75.724914035755390,37.317328523908770,13.231011562197585
6844,03330,14132.588477483900000,12960918.816318650000000,-75.684784646436341,37.319741072422332,12.960918816318650
6845,03340,4515.987455124915900,758697.183688248390000,-75.665767779795530,37.307835252443589,0.758697183688248
6846,03330,5070.054694759421200,906649.254733609970000,-75.660147276942396,37.329934247262159,0.906649254733610
6847,03340,14175.084532323057000,12812966.745293986000000,-75.640588517127867,37.319666550020251,12.812966745293986
6848,03340,14816.000000003725000,13719616.000006899000000,-75.600027773128588,37.321592141125606,13.719616000006900
6849,03340,14816.000000014901000,13719616.000027597000000,-75.558172974067816,37.322824287813305,13.719616000027598
6850,03340,13349.799600403971000,10469858.942318667000000,-75.520387209738374,37.326302509371828,10.469858942318666
6851,03350,9110.082539726263300,3249757.057674435000000,-75.503201943810495,37.316757731406859,3.249757057674435
6852,01650,2499.096286338206500,256127.306941391030000,-75.455134820385751,37.311722486573686,0.256127306941391
6853,03340,1569.619325989788200,90664.721293651062000,-75.494888955352721,37.339577599786956,0.090664721293651
6854,03350,14182.533705065342000,13372823.971785655000000,-75.474690783780730,37.325405228184671,13.372823971785655
6855,01650,13721.341944898744000,11728161.284765176000000,-75.429892129407477,37.325105383001144,11.728161284765177
6856,03350,7440.631076230933100,1991454.715248622000000,-75.448547667150308,37.334232190057357,1.991454715248622
6857,01650,14816.000000003725000,13719616.000006899000000,-75.390739926222238,37.327601361582005,13.719616000006900
6858,01650,14816.000000014901000,13719616.000027597000000,-75.348878287793056,37.328757748230366,13.719616000027598
6859,01650,14816.000000003725000,13719616.000006899000000,-75.307015333361718,37.329898980773130,13.719616000006900
6860,01650,14816.000000014901000,13719616.000027597000000,-75.265151080226445,37.331025058531921,13.719616000027598
6861,01650,14815.999999996275000,13719615.999993101000000,-75.223285545688711,37.332135980837258,13.719615999993101
6862,01650,14816.000000014901000,13719616.000027597000000,-75.181418747053144,37.333231747028613,13.719616000027598
6863,01650,14816.000000003725000,13719616.000006899000000,-75.139550701627499,37.334312356454440,13.719616000006900
6864,01650,14816.000000003725000,13719616.000006899000000,-75.097681426722730,37.335377808472117,13.719616000006900
6865,01650,14816.000000007451000,13719616.000013798000000,-75.055810939652730,37.336428102447961,13.719616000013799
6866,01650,14816.000000011176000,13719616.000020698000000,-75.013939257734449,37.337463237757255,13.719616000020698
6867,01650,14816.000000014901000,13719616.000027597000000,-74.972066398287822,37.338483213784244,13.719616000027598
6868,01650,14815.999999996275000,13719615.999993101000000,-74.930192378635752,37.339488029922130,13.719615999993101
6869,01650,14816.000000014901000,13719616.000027597000000,-74.888317216103971,37.340477685573063,13.719616000027598
6870,01650,14816.000000003725000,13719616.000006899000000,-74.846440928020996,37.341452180148188,13.719616000006900
6871,01650,14816.000000014901000,13719616.000027597000000,-74.804563531718273,37.342411513067617,13.719616000027598
6872,01650,14815.999999996275000,13719615.999993101000000,-74.762685044529945,37.343355683760400,13.719615999993101
6873,01650,11135.954432908244000,6522499.035976607400000,-74.731158110743152,37.346632120680248,6.522499035976607
6874,01660,11814.549366909812000,7197116.964044090400000,-74.711422852176526,37.342158714469626,7.197116964044090
6875,01660,14816.000000007451000,13719616.000013798000000,-74.678924866846501,37.345198536227201,13.719616000013799
6876,01660,14816.000000003725000,13719616.000006899000000,-74.637043211033074,37.346097216904255,13.719616000006900
6877,01660,14816.000000014901000,13719616.000027597000000,-74.595160533697268,37.346980733160727,13.719616000027598
6878,01660,14816.000000003725000,13719616.000006899000000,-74.553276852186414,37.347849084470596,13.719616000006900
6879,01660,10530.619736531040000,5907828.530212516000000,-74.523311263838792,37.348400586858872,5.907828530212516
6880,01670,11762.087427725306000,7811787.469815081000000,-74.502378184741517,37.348932043062725,7.811787469815081
6881,01670,9242.667277352986300,3688946.950131691500000,-74.484599485826848,37.351328130317256,3.688946950131692
6882,01680,11647.240293885443000,7746390.205067643900000,-74.467278353517642,37.349730558304209,7.746390205067644
6883,03330,12667.743405362356000,6875295.036759449200000,-75.887225233918784,37.342764452203731,6.875295036759449
6884,03330,20968.372399832871000,8831686.458294456800000,-75.849633800947032,37.348798699367372,8.831686458294456
6885,03330,19588.865140499649000,9765675.999014772500000,-75.815624661008499,37.348822762247657,9.765675999014773
6886,03330,14533.518411405370000,13643447.782039735000000,-75.769006737632864,37.349743872739850,13.643447782039736
6887,03330,17033.261111077634000,12650624.485077871000000,-75.726228455649533,37.352082500054998,12.650624485077872
6888,03330,14815.999999985099000,13719615.999972403000000,-75.685331162748369,37.352357291106529,13.719615999972403
6889,03330,9706.198377623979500,4120642.407486451300000,-75.658048875624246,37.354515676404624,4.120642407486451
6890,03340,12648.809766862367000,9598973.592506649000000,-75.637197493836311,37.353237012321593,9.598973592506649
6891,03340,14815.999999985099000,13719615.999972403000000,-75.601587772743358,37.354868126514866,13.719615999972403
6892,03340,14815.999999996275000,13719615.999993101000000,-75.559713936600019,37.356100809969320,13.719615999993101
6893,03340,14815.999999977648000,13719615.999958605000000,-75.517838696096959,37.357318336276336,13.719615999958604
6894,03340,9711.412561196759300,4280672.954274443000000,-75.489539484919561,37.361839977222189,4.280672954274443
6895,03350,13126.810093440041000,9438943.045711759500000,-75.469804334584865,37.357016223440326,9.438943045711760
6896,01650,10798.854513978566000,5531446.455522014800000,-75.422056083660635,37.357534105280735,5.531446455522015
6897,03350,11952.713209805992000,8188169.544457287500000,-75.442209176697915,37.361177714484860,8.188169544457288
6898,01650,14815.999999985099000,13719615.999972403000000,-75.392204721496341,37.360879965111813,13.719615999972403
6899,01650,14815.999999996275000,13719615.999993101000000,-75.350324036638398,37.362036855672883,13.719615999993101
6900,01650,14815.999999985099000,13719615.999972403000000,-75.308442033979688,37.363178585553172,13.719615999972403
6901,01650,14815.999999996275000,13719615.999993101000000,-75.266558730842036,37.364305154072859,13.719615999993101
6902,01650,14815.999999977648000,13719615.999958605000000,-75.224674144550463,37.365416560561073,13.719615999958604
6903,01650,14815.999999996275000,13719615.999993101000000,-75.182788292433187,37.366512804355914,13.719615999993101
6904,01650,14815.999999985099000,13719615.999972403000000,-75.140901191821584,37.367593884804471,13.719615999972403
6905,01650,14815.999999985099000,13719615.999972403000000,-75.099012860050166,37.368659801262758,13.719615999972403
6906,01650,14815.999999988824000,13719615.999979302000000,-75.057123314456433,37.369710553095786,13.719615999979302
6907,01650,14815.999999992549000,13719615.999986202000000,-75.015232572380967,37.370746139677529,13.719615999986202
6908,01650,14815.999999996275000,13719615.999993101000000,-74.973340651167291,37.371766560390938,13.719615999993101
6909,01650,14815.999999977648000,13719615.999958605000000,-74.931447568161957,37.372771814627939,13.719615999958604
6910,01650,14815.999999996275000,13719615.999993101000000,-74.889553340714301,37.373761901789443,13.719615999993101
6911,01650,14815.999999985099000,13719615.999972403000000,-74.847657986176515,37.374736821285367,13.719615999972403
6912,01650,14815.999999996275000,13719615.999993101000000,-74.805761521903648,37.375696572534594,13.719615999993101
6913,01650,14815.999999977648000,13719615.999958605000000,-74.763863965253520,37.376641154965000,13.719615999958604
6914,01650,13743.991401650233000,11635087.553534240000000,-74.724997816405306,37.378471721602772,11.635087553534239
6915,01660,8889.677565004900300,2084528.446451963200000,-74.705038482152091,37.372543278879277,2.084528446451963
6916,01660,14815.999999988824000,13719615.999979302000000,-74.680065644266108,37.378484811125780,13.719615999979302
6917,01660,14815.999999985099000,13719615.999972403000000,-74.638164914657850,37.379383883756887,13.719615999972403
6918,01660,14815.999999996275000,13719615.999993101000000,-74.596263162130199,37.380267785370641,13.719615999993101
6919,01660,14815.999999985099000,13719615.999972403000000,-74.554360404054165,37.381136515439913,13.719615999972403
6920,01660,10808.263502237296000,6186408.038347564600000,-74.523957960356256,37.382112103063513,6.186408038347564
6921,01670,11435.074080672955000,7533207.961645536100000,-74.503011544555520,37.381891571512348,7.533207961645537
6922,01670,9358.521592124632700,3545347.515988238600000,-74.485957580585392,37.381280520749236,3.545347515988239
6923,01680,10833.764147211876000,4864525.738770482100000,-74.472231485332713,37.380250419317150,4.864525738770483
6924,03330,4329.423466349064300,418361.884085325060000,-75.876247165627291,37.370733179512250,0.418361884085325
6925,03330,12505.257303814624000,9369805.915953293400000,-75.853566175972063,37.375286757254010,9.369805915953293
6926,03330,16108.543084988520000,9471784.213867073900000,-75.814042280968195,37.380030003035152,9.471784213867075
6927,03330,14827.114054852456000,13220994.799230363000000,-75.770011170180368,37.383459286540429,13.220994799230363
6928,03330,19069.270977246535000,8447962.812451073900000,-75.735639952497536,37.384764413013471,8.447962812451074
6929,03330,13927.137599189355000,11579861.219640704000000,-75.683826258116710,37.384678207070230,11.579861219640703
6930,03330,12506.447333131675000,8376678.332953531300000,-75.652613562369154,37.388896701236810,8.376678332953532
6931,03340,10587.818936669028000,5342937.667074065700000,-75.633167344601645,37.383758495784896,5.342937667074065
6932,03340,14816.000000003725000,13719616.000006899000000,-75.603149194019736,37.388143436486210,13.719616000006900
6933,03340,14816.000000014901000,13719616.000027597000000,-75.561256303492314,37.389376657585721,13.719616000027598
