"FID_1,N,9,0","Id,N,6,0","FID_2,N,9,0","AREA,N,13,11","PERIMETER,N,13,11","AREA_KM2,N,19,11","PERIMETER_,N,19,11","STRATUM,N,14,0","STATION,C,8","LONGITUDE,N,19,11","LATITUDE,N,19,11"
120274,0,6121,12357700,15353.4,12.357739,15.3533828125,150,406-127,-136.493554391,57.7335250073
120974,0,6121,12357700,15353.4,12.357739,15.3533828125,150,406-127,-136.477292677,57.7655419272
120053,0,6122,25101500,20072,25.101588,20.0720195313,131,238-152,-150.353149967,58.9016802393
120753,0,6122,25101500,20072,25.101588,20.0720195313,131,238-152,-150.349607147,58.934765686
120013,0,6123,25091500,20069.3,25.091524,20.0693496094,132,207-153,-152.932924451,58.9487188115
120014,0,6123,25091500,20069.3,25.091524,20.0693496094,132,207-153,-152.868358334,58.9481703268
120713,0,6123,25091500,20069.3,25.091524,20.0693496094,132,207-153,-152.931885904,58.9818490888
120714,0,6123,25091500,20069.3,25.091524,20.0693496094,132,207-153,-152.86725697,58.9813000806
120940,0,6125,6208730,12677.3,6.2087435,12.6773417969,540,381-133,-138.542326217,58.04264985
120012,0,6126,25091500,20069.3,25.091526,20.0693496094,132,206-153,-152.997492585,58.9492350854
120712,0,6126,25091500,20069.3,25.091526,20.0693496094,132,206-153,-152.99651686,58.9823658555
120957,0,6127,2014560,8466.66,2.014540875,8.4667080078,241,393-130,-137.505738783,57.9083516019
120944,0,6129,4167660,11510.7,4.16772225,11.5107246094,440,384-133,-138.297712398,58.0118210792
120945,0,6129,4167660,11510.7,4.16772225,11.5107246094,440,384-133,-138.236626451,58.0040395777
120943,0,6130,5418340,12232.9,5.418501,12.2329560547,440,383-133,-138.358825434,58.0195728761
120273,0,6131,25269900,20111.5,25.269872,20.1115488281,150,405-127,-136.553768061,57.7421518473
120011,0,6133,25240000,20125.3,25.24003,20.1253476563,132,205-153,-153.062062615,58.9497191469
120711,0,6133,25240000,20125.3,25.24003,20.1253476563,132,205-153,-153.061149717,58.9828503792
120052,0,6135,25096900,20070.2,25.096864,20.0702382812,131,237-152,-150.417542642,58.9034828776
120752,0,6135,25096900,20070.2,25.096864,20.0702382812,131,237-152,-150.414062132,58.9365700396
120263,0,6136,18607500,17492.8,18.607592,17.4927851563,340,397-129,-137.157507585,57.8268158735
120010,0,6137,25091500,20069.3,25.091524,20.0693496094,132,204-153,-153.126634418,58.9501709948
120710,0,6137,25091500,20069.3,25.091524,20.0693496094,132,204-153,-153.125784353,58.9833026584
120057,0,6140,14337700,16247.2,14.337591,16.2471845703,131,241-152,-150.095649099,58.8941489327
120074,0,6141,25102700,20071.1,25.102778,20.0711875,230,254-151,-149.002673276,58.8564226932
120774,0,6141,25102700,20071.1,25.102778,20.0711875,230,254-151,-148.997827085,58.8894651433
120009,0,6143,18685700,17151.8,18.68564,17.15175,132,203-153,-153.191207872,58.9505906277
120709,0,6143,18685700,17151.8,18.68564,17.15175,132,203-153,-153.190420646,58.983722692
120008,0,6144,6405830,13844.3,6.405831,13.8443291016,32,203-153,-153.255782857,58.9509780446
120708,0,6144,6405830,13844.3,6.405831,13.8443291016,32,203-153,-153.255058472,58.9841104788
120007,0,6146,25240000,20125.3,25.240024,20.1253457031,32,202-153,-153.320359248,58.9513332444
120090,0,6148,25270500,20133.6,25.270418,20.133515625,530,267-150,-147.976451067,58.8124792327
120091,0,6148,25270500,20133.6,25.270418,20.133515625,530,267-150,-147.912402742,58.8094618315
120006,0,6149,16989300,19150.7,16.989308,19.1506445312,32,201-153,-153.384936925,58.951656226
120051,0,6153,25254800,20129.8,25.254792,20.1298476563,131,236-152,-150.48194206,58.9052534304
120072,0,6157,25260500,20130.8,25.260556,20.1308085938,230,253-151,-149.131129472,58.8613410259
120073,0,6157,25260500,20130.8,25.260556,20.1308085938,230,253-151,-149.066896752,58.8588978408
120049,0,6161,25101500,20072,25.10153,20.0719980469,131,235-152,-150.610760646,58.9086982603
120050,0,6161,25101500,20072,25.10153,20.0719980469,131,235-152,-150.546348102,58.9069918929
120089,0,6163,25112700,20073.9,25.11261,20.0738222656,530,266-150,-148.04051063,58.8154647986
120071,0,6166,25107500,20073,25.107438,20.0729472656,230,252-151,-149.19537132,58.8637522416
120048,0,6167,25097000,20070.3,25.096912,20.0702558594,131,234-152,-150.675179573,58.9103725277
120047,0,6178,25254900,20129.9,25.254764,20.1298378906,131,233-152,-150.739604763,58.9120146907
120088,0,6181,12909800,16826.1,12.909818,16.8260625,530,265-150,-148.104581315,58.8184185209
120070,0,6184,25102700,20071.1,25.10281,20.0711992187,230,251-151,-149.259622177,58.8661314815
120262,0,6185,3257810,9831.96,3.257844,9.8319677734,240,397-129,-137.218040083,57.8351213945
120277,0,6186,21107800,22716.2,21.107742,22.7161972656,50,408-126,-136.313090416,57.7074700356
120272,0,6188,25112000,20050,25.112,20.0499628906,150,404-127,-136.614011108,57.7507495777
120045,0,6189,25101600,20072,25.101528,20.0719980469,131,232-152,-150.868473449,58.9152026851
120046,0,6189,25101600,20072,25.101528,20.0719980469,131,232-152,-150.804036095,58.9136247447
120266,0,6192,25013100,19831.1,25.012904,19.8310234375,350,400-128,-136.976081936,57.8017235219
120267,0,6192,25013100,19831.1,25.012904,19.8310234375,350,400-128,-136.915664269,57.7933008753
120087,0,6193,8771310,14018.1,8.771266,14.0180400391,430,264-150,-148.168663006,58.8213403916
120068,0,6194,25260400,20130.7,25.260504,20.1307910156,230,250-151,-149.388150442,58.8707940074
120069,0,6194,25260400,20130.7,25.260504,20.1307910156,230,250-151,-149.323881923,58.8684787389
120044,0,6195,25096900,20070.2,25.096906,20.0702539062,131,231-152,-150.932916703,58.9167485077
120043,0,6203,16399200,16787.3,16.399337,16.7873417969,132,230-152,-150.997365739,58.9182622082
120067,0,6205,25102700,20071.2,25.102788,20.0711894531,230,249-151,-149.452427614,58.8730772807
120085,0,6210,25112500,20073.8,25.112524,20.0737890625,330,263-150,-148.296858936,58.8270885463
120086,0,6210,25112500,20073.8,25.112524,20.0737890625,330,263-150,-148.232755585,58.8242304027
120042,0,6212,25096800,20070.2,25.096904,20.0702539062,132,229-152,-151.061820434,58.9197437823
120252,0,6216,6722270,13591.6,6.7223435,13.5916132813,540,389-131,-137.824919582,57.9165601128
119340,0,6217,25101600,20072,25.101502,20.0719882813,132,228-152,-151.193472378,58.8895044742
120040,0,6217,25101600,20072,25.101502,20.0719882813,132,228-152,-151.190746323,58.9226105351
120041,0,6217,25101600,20072,25.101502,20.0719882813,132,228-152,-151.126280669,58.9211932259
119366,0,6218,25107300,20072.9,25.10742,20.0729414062,230,248-151,-149.521055815,58.8422673719
120066,0,6218,25107300,20072.9,25.10742,20.0729414062,230,248-151,-149.51671332,58.8753285523
119339,0,6221,25254800,20129.9,25.254724,20.1298222656,132,227-152,-151.257880912,58.890888328
120039,0,6221,25254800,20129.9,25.254724,20.1298222656,132,227-152,-151.255217274,58.9239957059
119576,0,6222,25112500,20016.9,25.11237,20.0168867188,50,407-126,-136.389548703,57.6841793534
120276,0,6222,25112500,20016.9,25.11237,20.0168867188,50,407-126,-136.373215491,57.716184081
119384,0,6223,16131800,16341.5,16.131914,16.3415351563,230,262-150,-148.366425232,58.7968966046
120084,0,6223,16131800,16341.5,16.131914,16.3415351563,230,262-150,-148.360972942,58.8299148145
119365,0,6224,25260500,20130.8,25.260638,20.1308417969,230,247-151,-149.585288033,58.8444845325
120065,0,6224,25260500,20130.8,25.260638,20.1308417969,230,247-151,-149.581007442,58.8775478162
120271,0,6227,12031000,15426.5,12.031031,15.4265673828,150,403-127,-136.674283454,57.7593181783
120258,0,6228,4483540,11978.8,4.4835115,11.9787998047,440,394-130,-137.460454344,57.8680499658
119338,0,6229,25097100,20070.3,25.09692,20.0702578125,132,226-152,-151.322294608,58.8922400701
120038,0,6229,25097100,20070.3,25.09692,20.0702578125,132,226-152,-151.319693402,58.9253487345
119565,0,6232,20401200,18226.1,20.401074,18.2260917969,340,399-128,-137.052302558,57.7780296064
120265,0,6232,20401200,18226.1,20.401074,18.2260917969,340,399-128,-137.036528431,57.8101169172
119383,0,6233,25270300,20133.5,25.270442,20.1335253906,230,261-150,-148.430488362,58.7996883495
120083,0,6233,25270300,20133.5,25.270442,20.1335253906,230,261-150,-148.425097487,58.8327091996
119336,0,6234,25101700,20072.1,25.101576,20.072015625,132,225-152,-151.451137002,58.8948472039
119337,0,6234,25101700,20072.1,25.101576,20.072015625,132,225-152,-151.386713344,58.8935596965
120036,0,6234,25101700,20072.1,25.101576,20.072015625,132,225-152,-151.448660705,58.9279583501
120037,0,6234,25101700,20072.1,25.101576,20.072015625,132,225-152,-151.384174586,58.9266696171
119363,0,6237,25102600,20071.1,25.10271,20.0711601562,230,246-151,-149.713777167,58.8488228962
119364,0,6237,25102600,20071.1,25.10271,20.0711601562,230,246-151,-149.649528523,58.8466697093
120063,0,6237,25102600,20071.1,25.10271,20.0711601562,230,246-151,-149.709620458,58.8818902964
120064,0,6237,25102600,20071.1,25.10271,20.0711601562,230,246-151,-149.645309861,58.8797350663
120253,0,6238,3151320,10801,3.15133625,10.8010625,540,390-131,-137.76410567,57.9085487947
119335,0,6239,25101600,20072,25.101526,20.0719960937,132,224-152,-151.515565459,58.8961025884
120035,0,6239,25101600,20072,25.101526,20.0719960937,132,224-152,-151.513151638,58.9292149299
120255,0,6240,6185580,12490.2,6.185534,12.4901435547,540,392-130,-137.642561246,57.8924376521
120256,0,6240,6185580,12490.2,6.185534,12.4901435547,540,392-130,-137.581830898,57.8843378668
120058,0,6241,1440360,5843.81,1.440366375,5.8438291016,131,242-152,-150.031291939,58.8921859436
120260,0,6242,2184590,8549.71,2.1846015,8.5497490234,241,395-129,-137.339190522,57.8516444223
120257,0,6244,5999840,12777.2,5.9998965,12.7771572266,540,393-130,-137.52112857,57.8762086314
119362,0,6245,25107400,20072.9,25.107418,20.0729414062,230,245-151,-149.778033847,58.8509440873
120062,0,6245,25107400,20072.9,25.107418,20.0729414062,230,245-151,-149.773939114,58.8840135007
119334,0,6246,25101500,20072,25.101522,20.0719941406,132,223-152,-151.579998595,58.8973258468
120034,0,6246,25101500,20072,25.101522,20.0719941406,132,223-152,-151.577647264,58.9304393529
119381,0,6247,25112300,20073.7,25.112472,20.0737695313,230,260-150,-148.558645679,58.8051762486
119382,0,6247,25112300,20073.7,25.112472,20.0737695313,230,260-150,-148.494561883,58.8024482334
120081,0,6247,25112300,20073.7,25.112472,20.0737695313,230,260-150,-148.553377723,58.8382022902
120082,0,6247,25112300,20073.7,25.112472,20.0737695313,230,260-150,-148.489232453,58.835471694
120254,0,6248,6688080,12774.5,6.688016,12.7745136719,540,391-130,-137.70331953,57.9005079679
120269,0,6249,3120600,8981.05,3.12061075,8.9810263672,450,402-128,-136.794915733,57.7763679084
120268,0,6250,5655720,11889.4,5.655613,11.8893388672,450,401-128,-136.855275508,57.7848489974
119333,0,6251,25250000,20128,25.250064,20.1280625,132,222-152,-151.64443629,58.8985169756
120033,0,6251,25250000,20128,25.250064,20.1280625,132,222-152,-151.642147461,58.9316316159
119361,0,6254,25260600,20130.8,25.260596,20.1308242188,230,244-151,-149.842298443,58.8530332768
120061,0,6254,25260600,20130.8,25.260596,20.1308242188,230,244-151,-149.838265709,58.8861046733
119571,0,6255,6886360,14101.4,6.8863035,14.1013945313,250,403-127,-136.690363699,57.7272755924
120270,0,6255,6886360,14101.4,6.8863035,14.1013945313,250,403-127,-136.734585022,57.7678576286
119331,0,6256,25101400,20071.9,25.101552,20.0720058594,132,221-152,-151.773324871,58.9008028312
119332,0,6256,25101400,20071.9,25.101552,20.0720058594,132,221-152,-151.708878422,58.8996759715
120031,0,6256,25101400,20071.9,25.101552,20.0720058594,132,221-152,-151.771161085,58.9339196484
120032,0,6256,25101400,20071.9,25.101552,20.0720058594,132,221-152,-151.706652108,58.9327917155
119380,0,6257,25117200,20075.5,25.117218,20.0755664063,230,259-150,-148.622739632,58.8078723877
120080,0,6257,25117200,20075.5,25.117218,20.0755664063,230,259-150,-148.617533181,58.8409009805
119330,0,6259,25096700,20070.2,25.096884,20.0702441406,132,220-152,-151.837775515,58.9018975518
120030,0,6259,25096700,20070.2,25.096884,20.0702441406,132,220-152,-151.83567427,58.9350154116
119360,0,6263,22458100,18838.5,22.458068,18.838515625,230,243-151,-149.906570837,58.855090459
120060,0,6263,22458100,18838.5,22.458068,18.838515625,230,243-151,-149.902600124,58.8881638084
120259,0,6264,7326450,15148.5,7.326454,15.1484873047,440,395-129,-137.3998083,57.8598618895
119329,0,6268,25254800,20129.8,25.254748,20.1298300781,132,219-152,-151.902230234,58.9029601301
120029,0,6268,25254800,20129.8,25.254748,20.1298300781,132,219-152,-151.900191541,58.936079002
119564,0,6270,17933800,17381.5,17.933754,17.3814609375,340,398-128,-137.112726512,57.7863863517
120261,0,6271,10104400,14302.7,10.10434,14.3026455078,241,396-129,-137.278601089,57.843397584
119379,0,6272,25117100,20075.5,25.11717,20.075546875,230,258-150,-148.686843627,58.8105366434
119327,0,6273,20639300,30643.3,20.63925,30.6431914063,132,218-152,-152.031151411,58.9049888482
119328,0,6273,20639300,30643.3,20.63925,30.6431914063,132,218-152,-151.966688906,58.9039905632
119575,0,6275,21008900,18903.1,21.008946,18.9030820313,150,406-126,-136.44965295,57.6928567369
119326,0,6281,21379000,25551.9,21.37895,25.5518320313,132,217-152,-152.095617628,58.9059549825
119570,0,6283,7429940,16283.3,7.4298735,16.2832226563,450,402-127,-136.75061444,57.7358075349
119358,0,6284,22856200,19344.7,22.856138,19.3447265625,131,242-151,-150.035138542,58.8591087787
119359,0,6284,22856200,19344.7,22.856138,19.3447265625,131,242-151,-149.97085091,58.8571156281
119325,0,6285,23404800,20189.2,23.4048,20.1891855469,132,216-152,-152.160087434,58.9068889632
119357,0,6288,25107400,20072.9,25.107374,20.0729238281,131,241-151,-150.099433615,58.8610699052
119378,0,6289,25112500,20073.8,25.112518,20.0737871094,230,257-150,-148.750957544,58.8131690083
119322,0,6297,16331700,25366.1,16.331768,25.3661425781,132,214-152,-152.353517182,58.909497959
119356,0,6298,25102700,20071.2,25.102784,20.0711894531,131,240-151,-150.163736009,58.8629990022
119321,0,6299,25254700,20129.8,25.254708,20.1298144531,132,213-152,-152.418000136,58.9103033007
119569,0,6300,15600800,15783.2,15.600703,15.7831259766,550,402-127,-136.810894247,57.7443103282
119376,0,6301,25270500,20133.5,25.270426,20.1335175781,230,256-150,-148.879214682,58.8183380372
119377,0,6301,25270500,20133.5,25.270426,20.1335175781,230,256-150,-148.815081269,58.8157694753
119320,0,6302,25101700,20072.1,25.101542,20.0720019531,132,212-152,-152.482486074,58.9110764769
119318,0,6304,25096900,20070.3,25.09687,20.0702382812,132,211-152,-152.611466415,58.9125263242
119319,0,6304,25096900,20070.3,25.09687,20.0702382812,132,211-152,-152.546974874,58.9118174854
119560,0,6305,6214050,12398.1,6.2141175,12.3981142578,540,395-129,-137.354707442,57.8195204368
119324,0,6306,12854200,17274.7,12.854293,17.2747558594,132,215-152,-152.224560709,58.9077907878
119354,0,6307,25260600,20130.8,25.260646,20.13084375,131,239-151,-150.292362283,58.8667610865
119355,0,6307,25260600,20130.8,25.260646,20.13084375,131,239-151,-150.228045605,58.8648960644
119317,0,6308,25101600,20072,25.101572,20.072015625,132,210-152,-152.675960576,58.9132029912
119573,0,6309,25272300,20112,25.272308,20.1120390625,150,405-126,-136.569949726,57.7101243411
119574,0,6309,25272300,20112,25.272308,20.1120390625,150,405-126,-136.50978665,57.7015050729
119316,0,6311,25101500,20072,25.101536,20.0720019531,132,209-152,-152.740457234,58.9138474847
119375,0,6312,25117300,20075.6,25.11721,20.0755625,230,255-150,-148.943357666,58.820874687
119568,0,6314,14358700,16557.3,14.358685,16.5571464844,550,401-127,-136.87120304,57.7527839522
119315,0,6315,25249900,20128,25.2501,20.1280761719,132,208-152,-152.804956268,58.9144598027
119353,0,6316,25107400,20072.9,25.107404,20.0729355469,131,238-151,-150.356685924,58.8685940635
119313,0,6317,25101600,20072,25.101556,20.0720097656,132,207-152,-152.93396098,58.9155879061
119314,0,6317,25101600,20072,25.101556,20.0720097656,132,207-152,-152.869457558,58.9150399437
119312,0,6318,25101700,20072.1,25.10157,20.0720136719,132,206-152,-152.998466414,58.9161036882
119311,0,6319,25250200,20128.1,25.250114,20.1280820312,132,205-152,-153.062973738,58.9165872886
119352,0,6320,25102800,20071.2,25.102728,20.0711679688,131,237-151,-150.421016409,58.8703949903
119310,0,6322,25101700,20072.1,25.10155,20.0720058594,132,204-152,-153.127482831,58.9170387061
119374,0,6323,25112600,20073.8,25.112522,20.0737890625,230,254-150,-149.007510105,58.8233794177
119309,0,6325,14077900,16104.9,14.077923,16.1048310547,132,203-152,-153.19199357,58.9174579393
119390,0,6326,25276100,20134.5,25.276116,20.1345097656,530,267-149,-147.982271196,58.779477485
119391,0,6326,25276100,20134.5,25.276116,20.1345097656,530,267-149,-147.918284066,58.7764629306
119308,0,6327,11023800,15023.7,11.023822,15.0236552734,32,203-152,-153.256505834,58.9178449872
119307,0,6328,19670300,20484,19.670228,20.4839824219,32,202-152,-153.321019501,58.9181998486
119562,0,6329,14502600,15267.8,14.502579,15.2678066406,241,397-128,-137.233660115,57.8030120133
119563,0,6329,14502600,15267.8,14.502579,15.2678066406,241,397-128,-137.173179058,57.7947138273
119351,0,6333,25260700,20130.9,25.26064,20.1308417969,131,236-151,-150.485353617,58.8721638619
119372,0,6334,25270400,20133.5,25.270392,20.1335058594,230,253-150,-149.135842873,58.8282930947
119373,0,6334,25270400,20133.5,25.270392,20.1335058594,230,253-150,-149.07167188,58.8258522226
118649,0,6336,25107500,20073,25.10741,20.0729375,131,235-151,-150.617328441,58.8425118564
119349,0,6336,25107500,20073,25.10741,20.0729375,131,235-151,-150.614047725,58.8756054201
119350,0,6336,25107500,20073,25.10741,20.0729375,131,235-151,-150.549697429,58.8739006734
118689,0,6337,25118000,20074.6,25.118142,20.0746835937,530,266-149,-148.052017344,58.7494547472
119389,0,6337,25118000,20074.6,25.118142,20.0746835937,530,266-149,-148.046269532,58.7824602334
118878,0,6338,25249300,20102.3,25.249282,20.1022578125,50,408-125,-136.285833046,57.634745011
119577,0,6338,25249300,20102.3,25.249282,20.1022578125,50,408-125,-136.329473987,57.6754729431
119578,0,6338,25249300,20102.3,25.249282,20.1022578125,50,408-125,-136.269428877,57.6667375264
118671,0,6340,25117100,20075.5,25.117164,20.0755449219,230,252-150,-149.204665632,58.7976509941
118672,0,6340,25117100,20075.5,25.117164,20.0755449219,230,252-150,-149.140547173,58.7952443393
119371,0,6340,25117100,20075.5,25.117164,20.0755449219,230,252-150,-149.200022967,58.8307020274
118648,0,6341,25102700,20071.1,25.102712,20.0711621094,131,234-151,-150.681622955,58.8441829467
119348,0,6341,25102700,20071.1,25.102712,20.0711621094,131,234-151,-150.678404386,58.8772780972
119572,0,6344,17548500,18260.8,17.548586,18.260765625,150,404-126,-136.630142102,57.718714521
119567,0,6346,7446100,13627.1,7.4460665,13.6271572266,450,400-127,-136.931540743,57.7612283866
118688,0,6347,24589800,19473.3,24.58993,19.4733632812,530,265-149,-148.115965626,58.7524028997
119388,0,6347,24589800,19473.3,24.58993,19.4733632812,530,265-149,-148.110278957,58.7854111677
118647,0,6348,25260500,20130.8,25.260636,20.1308398438,131,233-151,-150.745923695,58.845821993
119347,0,6348,25260500,20130.8,25.260636,20.1308398438,131,233-151,-150.742767291,58.8789187002
118670,0,6351,25112500,20073.8,25.112518,20.0737871094,230,251-150,-149.268793047,58.8000257327
119370,0,6351,25112500,20073.8,25.112518,20.0737871094,230,251-150,-149.264212044,58.8330790141
118645,0,6352,25107400,20072.9,25.10741,20.0729375,131,232-151,-150.874543376,58.849003936
118646,0,6352,25107400,20072.9,25.10741,20.0729375,131,232-151,-150.810230542,58.847428991
119345,0,6352,25107400,20072.9,25.10741,20.0729375,131,232-151,-150.871511354,58.8821036654
119346,0,6352,25107400,20072.9,25.10741,20.0729375,131,232-151,-150.807136321,58.8805272244
119561,0,6355,5384810,11281,5.384866,11.2810488281,341,396-128,-137.294169603,57.8112808897
119387,0,6357,11382000,14861.9,11.381991,14.8619375,430,264-149,-148.174299356,58.7883302799
118669,0,6358,25270400,20133.5,25.270382,20.1335019531,230,250-150,-149.332929301,58.8023685487
119369,0,6358,25270400,20133.5,25.270382,20.1335019531,230,250-150,-149.328409985,58.8354240483
118644,0,6359,25102900,20071.2,25.102752,20.0711777344,131,231-151,-150.938862077,58.8505468239
119344,0,6359,25102900,20071.2,25.102752,20.0711777344,131,231-151,-150.935892272,58.883648019
118687,0,6360,13771200,16170.6,13.771227,16.1706064453,330,264-149,-148.17992485,58.7553192595
118643,0,6362,16373000,16772.3,16.372947,16.7722871094,132,230-151,-151.003186525,58.8520576503
119343,0,6362,16373000,16772.3,16.372947,16.7722871094,132,230-151,-151.000278954,58.8851602808
118667,0,6363,25112500,20073.8,25.112564,20.0738046875,230,249-150,-149.461227855,58.8069583871
118668,0,6363,25112500,20073.8,25.112564,20.0738046875,230,249-150,-149.397074276,58.8046794356
119367,0,6363,25112500,20073.8,25.112564,20.0738046875,230,249-150,-149.456831989,58.8400182335
